"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5","CREIGHTON_ENDOCRINE_THERAPY_RESISTANCE_5",437,-0.336115372551391,-1.48433680744741,8.20545569696541e-06,0.000113061348082611,8.40447232798567e-05,3395,"tags=34%, list=22%, signal=28%","PHLDB2/TMEM45B/CHMP3/KRAS/COL28A1/CD55/FAM114A1/TTC39B/RHBDF1/AQP3/KIF13B/ATP8B1/LRP11/ICA1/OSBPL2/PPFIBP2/PSD3/ZDHHC23/PARM1/ACSL1/EPS15/SHANK2/LARP6/CARD14/COPZ2/MGLL/KREMEN1/PLEKHF2/FAM110C/ZBTB21/MEF2A/TMTC3/ZHX1/MYCL/ZNF823/PPP1CB/GALNT3/SASH1/CORO2A/EEA1/HIP1R/NOSTRIN/C3orf70/CEACAM6/CTNND2/SDC1/MTMR12/GTF3C1/DDAH2/EMP1/TMEM178B/ALAD/HACD2/NET1/GAB1/TRAK1/GPR157/EPN3/EPB41L4A/PBX1/TSPAN1/SH3BP4/VPS13D/CCDC68/SGSM1/GLTP/NATD1/MID2/NFAT5/EZR/NIPSNAP3B/PHLDA3/DAG1/HEBP2/CTNND1/AACS/SLC44A2/FAM210B/DYNLL2/WLS/GREB1L/MTA3/KLF3/MFSD6/FAM234B/INPP5A/REEP1/MTUS1/SLC4A11/HOXA10/VSIG10/CCDC80/GAREM1/BCAS1/KIAA1671/SOWAHC/TTC9/BCAM/SPAG1/EGLN3/ACADSB/BAMBI/COBLL1/ALDH3B2/ANK3/MIPEP/CPEB2/RAB27B/ZC2HC1A/CLDN4/AGR2/CAB39L/LIMCH1/RAI2/TIMP3/PTK6/CDS1/SH3D19/IGSF3/PROM2/PTPN13/FZD4/ERBB2/CALML5/CEACAM7/LNX1/C1orf115/GSN/DHCR24/HSPA2/MAL2/MTURN/SLC12A2/PRR15L/ATP2C2/LGALSL/OCLN/TACSTD2/SERHL2/MFAP3L/ZNF704/NEBL/INHBB/ARHGEF37/ARFGEF3/PDZD2/EPB41L4B/BMP7/CRISP3/ERBB4"
"EINAV_INTERFERON_SIGNATURE_IN_CANCER","EINAV_INTERFERON_SIGNATURE_IN_CANCER",27,0.784503869069676,2.08537380826878,8.34954895832763e-06,0.000114782305220228,8.53240054471085e-05,1572,"tags=67%, list=10%, signal=60%","IFIT3/OAS2/IFI30/STAT1/IFI6/APOBEC3G/ISG15/MX1/OAS1/UBE2L6/IFI44/IFI44L/BST2/SP110/ADAR/IRF9/IFI35/LY6E"
"RICKMAN_HEAD_AND_NECK_CANCER_A","RICKMAN_HEAD_AND_NECK_CANCER_A",79,-0.549799539407321,-1.99073836977583,8.57802077119639e-06,0.000117652670210446,8.74577057381998e-05,1668,"tags=41%, list=11%, signal=36%","HPGD/CLDN11/DMD/LIFR/UCHL1/GABRP/PEG10/CRABP1/GPC4/RNF150/LGR6/SFRP1/AS3MT/MAP7D2/STAR/RBP7/PON3/IL17RD/STXBP6/LGR5/ZNF704/CYP4X1/ZNF711/CLDN10/PLCB4/FRZB/EDAR/TSPAN8/PCOLCE2/SOSTDC1/OCA2/DAPL1"
"DASU_IL6_SIGNALING_UP","DASU_IL6_SIGNALING_UP",57,0.663801258208201,2.02559579637652,8.83042352389508e-06,0.000120837374537512,8.98250717605899e-05,2380,"tags=46%, list=15%, signal=39%","MMP1/MMP3/IL6/CXCL8/CXCL3/IFI30/TNFAIP6/SOD2/HLA-F/PDPN/TMEM158/EMILIN1/CCL2/TAPBP/ANPEP/CKS2/IRF9/LY6E/TGFB1/ENG/RGL1/CDC25B/IER3/CD47/GEM/PLA2G4C"
"LINDSTEDT_DENDRITIC_CELL_MATURATION_B","LINDSTEDT_DENDRITIC_CELL_MATURATION_B",48,0.680521222273537,2.01571735019024,9.16891256294725e-06,0.000125182870151654,9.30553178402457e-05,3111,"tags=62%, list=20%, signal=50%","CD80/IL2RA/CXCR4/SLAMF1/CYTIP/BIRC3/LYN/TRAF1/TAP1/PSME2/CD83/TNFAIP2/TNFAIP3/TNFRSF9/IL15RA/RELB/ZNF267/LAMP3/NFKB2/NR4A3/CSF2RA/MARCKSL1/ADM/STK4/NFKBIA/CFLAR/MARCKS/NFKB1/ID2/NBN"
"BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP","BLANCO_MELO_COVID19_SARS_COV_2_LOW_MOI_INFECTION_A594_ACE2_EXPRESSING_CELLS_UP",114,0.564642126894815,1.90047230634824,9.22319527069641e-06,0.000125637147423154,9.33930071409926e-05,2446,"tags=38%, list=16%, signal=32%","CCL4/CXCL8/CXCL1/CXCL3/ICAM1/SOCS3/IRF1/CXCL2/LTB/ICAM5/CEMIP/NFKBIE/SELE/CD83/TNF/NEURL3/IRF7/IL23A/ARHGAP30/CCL2/HLA-B/TNFAIP3/ZNF267/SLCO5A1/ZC3H12A/BCL3/NR4A3/PTGS2/IL1A/CEP85L/LBP/NFKBID/NTNG2/FOXN2/EGR2/IER3/CD200R1/JUNB/SIX4/NFKBIA/ACAN/PPP4R4/C1R"
"WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING","WP_THYMIC_STROMAL_LYMPHOPOIETIN_TSLP_SIGNALING",42,0.706598746637871,2.02943586893405,9.4884352734742e-06,0.000128956461216763,9.58604357891903e-05,1714,"tags=40%, list=11%, signal=36%","IL6/CXCL8/IL2RA/LCK/STAT4/STAT1/HCK/IL7R/LYN/BTK/RELB/NFKB2/FES/TNFSF4/SRC/EIF4EBP1/CISH"
"TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP","TARTE_PLASMA_CELL_VS_B_LYMPHOCYTE_UP",79,0.609925099450662,1.95484721851838,9.64065248238281e-06,0.00013072812209671,9.71774088390085e-05,3060,"tags=51%, list=19%, signal=41%","IGKC/IGLV1-47/CXCR3/CD38/SRGN/TNFRSF17/CCR2/SELPLG/CD27/SPN/FGL2/IL15RA/IRF4/CASP10/ARID3A/IL6R/PLD3/PYCR1/TRAM1/HEXB/FUT8/ICAM2/CANX/PPIB/PRDX4/PDXK/RPN1/HYOU1/RPN2/NEU1/TRIB1/ARF4/TRAM2/MAN1A1/LMAN2/PLOD1/SLC35B1/HSP90B1/SEC61B/PDIA6"
"GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3","GRANDVAUX_IFN_RESPONSE_NOT_VIA_IRF3",13,0.880732978818749,1.94171527022142,9.8060674633367e-06,0.000132670324503967,9.86211547932148e-05,1499,"tags=92%, list=10%, signal=84%","ISG20/IRF1/IFI6/IFITM1/MX1/GBP2/IRF7/MX2/ADAR/IFITM3/IRF9/IFI35"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",39,0.719310506441021,2.03440109676844,9.83162113170905e-06,0.000132715788640226,9.86549507881842e-05,1575,"tags=36%, list=10%, signal=32%","CXCL10/CCL4/IL6/AIM2/CCL4L2/IL1B/CCL5/ZBP1/IRF7/ADAR/IKBKE/TBK1/CASP1/RIPK3"
"THUM_SYSTOLIC_HEART_FAILURE_DN","THUM_SYSTOLIC_HEART_FAILURE_DN",182,-0.42516472321955,-1.7380612233601,1.02288774471836e-05,0.000137767313365221,0.000102410027167986,3247,"tags=32%, list=21%, signal=26%","LSAMP/CDC42BPA/CLN8/MAST4/PCDHGA10/PSD3/RAB18/MMP15/RPL7/HEY2/TTC3/ZBTB21/PER3/KMT5B/WASL/FAM98A/GKAP1/LMO7/TOB2/PCDHGA8/BMPR1B/ASPH/KIAA1217/C8orf88/PPFIBP1/USP54/PKD1L2/VPS13D/DLC1/LDB3/TMEM116/TULP4/RORB/BCL11A/SORBS2/PLEKHA5/CHDH/ARHGEF10/ADAMTS15/SGPP2/SPTBN1/PPP1R9A/KANK1/THSD4/CD36/TANC1/ESRRG/MAPT/CYP4B1/HOPX/SEC14L5/STOX2/PDZD2/NSG1/EPCAM/KY/CD300LG/KLHL31"
"WP_PEPTIDE_GPCRS","WP_PEPTIDE_GPCRS",37,0.731310638780663,2.04985828719727,1.04397330095437e-05,0.000140291243588924,0.000104286203428274,2078,"tags=54%, list=13%, signal=47%","CXCR3/CXCR4/CCR5/FPR1/FPR2/CXCR6/CCR1/FPR3/CCR2/C3AR1/CCR7/CXCR5/C5AR1/CCR4/SSTR2/OXTR/TSHR/ATP8A1/CX3CR1/CCR10"
"BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP","BLANCO_MELO_COVID19_SARS_COV_2_INFECTION_A594_CELLS_UP",72,0.624510658382135,1.9816911642468,1.05842929225616e-05,0.000141914958916858,0.000105493200405895,1470,"tags=43%, list=9%, signal=39%","MMP1/IL6/SERPINB4/CXCL8/MMP10/IL1B/CLEC4E/TREM1/OLR1/CCL5/CSF2/BCL2A1/ICAM1/GREM1/GBP4/TMEM156/SERPINB3/CFB/RAB39B/C15orf48/BCAT1/RUNX2/TNFRSF9/PTPRE/TM6SF1/MTHFD2/SLFN5/RASGRP2/PARP8/IL1A/IL3RA"
"CROONQUIST_STROMAL_STIMULATION_UP","CROONQUIST_STROMAL_STIMULATION_UP",51,0.674507591911473,2.01934042805053,1.08013053616744e-05,0.000144361673292391,0.000107311977876037,2272,"tags=39%, list=14%, signal=34%","CCL4/IL6/CCL3/RPS4Y1/CXCL1/CXCL3/PIM2/TGM2/SERPINE1/CXCL2/SULF1/NNMT/LUM/BASP1/COL6A3/TMSB4X/IER3/VCAN/IGFBP4/NFKBIA"
"RAMALHO_STEMNESS_DN","RAMALHO_STEMNESS_DN",61,0.651480047546273,2.01784761283518,1.08150551229082e-05,0.000144361673292391,0.000107311977876037,2401,"tags=52%, list=15%, signal=45%","ZAP70/CD53/ITGB2/PTPRC/SLC11A1/CTSS/CD68/LY86/CORO1A/TYROBP/EVI2A/ADGRE1/LAT2/CTSB/MPEG1/CLEC4A/PLD4/EVL/KCNAB2/BMP1/CSF1R/CYFIP2/RGS10/GRINA/PRKCB/SIRPA/ACVRL1/SLFN12/CEBPD/HSD11B1/CD47/PAPSS2"
"DURCHDEWALD_SKIN_CARCINOGENESIS_UP","DURCHDEWALD_SKIN_CARCINOGENESIS_UP",71,-0.565063028045676,-2.00585324214329,1.08930083878627e-05,0.000145078374519864,0.000107844741347894,2312,"tags=38%, list=15%, signal=33%","MT1X/AMIGO1/PTH1R/CERS4/BPHL/IGFBP5/RGMA/AAMDC/PECR/S100A3/WDR47/HSPB8/ELOVL6/PLEKHH2/CASZ1/EXTL1/CALML5/MAOA/SCD/SLURP1/SEMA3B/ADH1A/MGST1/CKB/TNMD/DAPL1/KRT2"
"BOWIE_RESPONSE_TO_TAMOXIFEN","BOWIE_RESPONSE_TO_TAMOXIFEN",18,0.842583709193032,2.03555865888023,1.09901751899369e-05,0.000146047216968494,0.000108564935268078,2192,"tags=94%, list=14%, signal=81%","IFIT3/CCL5/OAS2/IRF1/STAT1/IFI6/IFITM1/ISG15/MX1/IFI27/OAS1/IRF7/IRF9/IFI35/IFNGR1/IFIT2/IFI16"
"HOLLERN_EMT_BREAST_TUMOR_UP","HOLLERN_EMT_BREAST_TUMOR_UP",131,0.542883309123111,1.85918281731731,1.13775397843559e-05,0.000150859618426714,0.000112142258161594,3059,"tags=48%, list=19%, signal=39%","GZMH/CCR2/SNX20/ST8SIA4/VSIG4/GLIPR1/SPI1/TRAF1/CLEC4A/FN1/RGS18/CCL2/WAS/ST3GAL2/NRROS/NRP2/FXYD5/C1QTNF6/CSF1R/EHBP1L1/FCGR2B/STK17B/ITGA5/HLX/LOXL3/PLXND1/IKBIP/EMP3/FOLR2/HTRA3/LOXL1/MRC1/AP1S2/PLAT/IL18R1/LAMB1/ADPRH/RNF157/CFP/CALU/CSF1/MCUB/IGFBP4/PVR/F13A1/GPR85/NAAA/P3H1/ANGPTL2/PDGFRA/PRRX1/DOK1/SEMA7A/SNX6/GPR34/PLEKHA3/VEGFC/FCGRT/LPAR1/HHEX/ENO3/AXL/PCOLCE"
"DUTTA_APOPTOSIS_VIA_NFKB","DUTTA_APOPTOSIS_VIA_NFKB",31,0.750378475264755,2.04587691741937,1.15168492499872e-05,0.000152032579503143,0.000113014184693148,3123,"tags=74%, list=20%, signal=60%","CD274/FASLG/BCL2A1/SOD2/BIRC3/TRAF1/TNF/TNFAIP3/FAS/TNFSF10/CASP8/FTH1/BIRC5/GADD45B/TNFRSF21/IER3/BAX/CYLD/TNFRSF10B/CFLAR/TRAF2/TNFRSF10A/TNFRSF10C"
"SHIN_B_CELL_LYMPHOMA_CLUSTER_8","SHIN_B_CELL_LYMPHOMA_CLUSTER_8",35,0.723434669488216,2.01689409521261,1.14987124795148e-05,0.000152032579503143,0.000113014184693148,2392,"tags=60%, list=15%, signal=51%","CD80/IL2RA/CD38/FASLG/IL21R/ICAM1/STAT1/TYROBP/LYN/SPI1/IL15/ITGAM/MFNG/SPN/FAS/FANCG/SMAD7/SNAI1/CCNB1/NFKBIA/CHEK1"
"NABA_ECM_REGULATORS","NABA_ECM_REGULATORS",170,0.509549571468172,1.7942304950672,1.18234525723134e-05,0.00015573622551197,0.000115767308631764,2367,"tags=41%, list=15%, signal=35%","MMP1/MMP12/MMP3/ADAMDEC1/SERPINB4/MMP10/SERPINA1/CTSW/ADAMTS4/PI3/MMP9/TGM2/ADAM8/CTSS/SERPINE1/CST7/SERPINB9/ADAM19/CTSO/MMP13/CTSL/SERPINB3/ADAM12/FAM20A/ADAM28/ADAMTS14/PZP/CTSC/CTSB/MMP25/CTSZ/SULF1/TIMP1/SERPINB1/CTSK/MMP11/PLAU/ADAMTS2/CTSH/ADAMTSL2/SERPINE2/MMP19/HTRA4/MMP14/MMP2/BMP1/FAM20C/LOXL3/SERPING1/HPSE/SERPINH1/P4HA3/HTRA3/LOXL1/PAPPA/CTSD/PLAT/HYAL2/ADAM9/CSTB/ADAMTS6/SERPINF2/F13A1/CST3/LOXL2/ADAMTS12/P3H1/CTSA/ADAMTS7"
"RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN","RUTELLA_RESPONSE_TO_HGF_VS_CSF2RB_AND_IL4_DN",238,0.472270290289581,1.71332605374815,1.30540013455284e-05,0.000171566874826944,0.000127535101636012,3202,"tags=36%, list=20%, signal=29%","MMP12/CD80/CXCR4/TNFRSF4/SLAMF1/IL21R/BATF3/ADAM8/CD86/PLAC8/EBI3/CCR7/ADAM19/ICAM3/ITGA4/CCL19/ADAM12/CD84/BIRC3/TRAF1/MS4A6A/CD83/NETO2/PPP1R16B/INHBA/MAP4K1/SYNGR3/LAMP3/IRF4/LMNB1/NR4A3/RASGRP2/CSF2RA/CD209/STK17B/RAB8B/RUNX1/TRAF5/LITAF/RASGRP3/DUSP5/RUNX3/PTP4A3/MARCKSL1/GADD45B/TNFAIP8/DAPP1/IL13RA1/NECTIN2/CFP/MCL1/VCAN/MICAL1/CYTH1/CLIC2/LY75/ABCG1/PVR/PLGRKT/FNBP1/CELF2/FCHSD2/HERPUD1/RFTN1/TNIP2/MIS18BP1/CFLAR/SORL1/MCM5/MARCKS/MOB1A/TRADD/ACSL3/CCNL1/KIF2A/CASP3/CD58/LMBR1L/TIA1/ZDHHC18/NREP/CDKN1A/IL1R1/PSEN2/ARHGEF6/ZFAND5"
"WP_BURN_WOUND_HEALING","WP_BURN_WOUND_HEALING",93,0.585579641304078,1.92610149218906,1.33766035173688e-05,0.000175421247881284,0.000130400269284045,2339,"tags=46%, list=15%, signal=40%","MMP1/MMP3/IL6/CXCL8/S100A9/CXCL1/CXCR4/IL1B/TLR8/MMP9/ICAM1/TLR2/CD3E/MMP13/TLR1/ADAM12/TLR7/KRT6A/LY96/TLR9/TIMP1/FN1/TNF/IL15/HGF/CCL2/INHBA/TNFAIP3/TLR4/TNC/MMP2/IL1A/TGFB3/TLR6/SERPINH1/PFN1/BAX/CNN2/F13A1/COL1A1/NOX4/NFKBIA/NOD2"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_10D_UP",162,0.510879566992681,1.78366660662808,1.43536099963183e-05,0.000187821855094055,0.000139618323193486,1610,"tags=37%, list=10%, signal=34%","CXCL10/JCHAIN/IDO1/IFIT3/CD38/GBP1/OASL/EPSTI1/OAS2/RSAD2/TNFAIP6/BATF3/STAT1/NAPSB/IFI6/CMPK2/LILRA5/LGALS2/RTP4/IFITM1/SAMD9L/ISG15/HS3ST3B1/C15orf48/MCOLN2/ITGB7/BTLA/CD1D/MX1/NXPE3/IFI27/SAMD9/FN1/OAS1/IL15/IRF7/TDRD9/PLD4/IFI44/LILRA2/IFI44L/XAF1/APOL6/FLT3/MX2/SP110/SERPINE2/SLC8A1/HERC5/THBS1/PTGS2/LAMP5/GPR18/IFIH1/TMEM200A/DDX60L/LGALS3BP/ASB2/LY6E/TOX"
"WP_INFLAMMATORY_RESPONSE_PATHWAY","WP_INFLAMMATORY_RESPONSE_PATHWAY",26,0.780041112470245,2.04730106568745,1.47507895859299e-05,0.000192597645685285,0.000143168431214392,2572,"tags=73%, list=16%, signal=61%","IFNG/CD80/IL2RA/ZAP70/CD40LG/LCK/IL2RG/CD86/CD28/TNFRSF1B/IL2RB/CD40/FN1/THBS1/IL4R/LAMB1/COL1A1/IL5RA/COL1A2"
"ONDER_CDH1_TARGETS_2_DN","ONDER_CDH1_TARGETS_2_DN",444,-0.335276071827807,-1.47979816598098,1.49650335499211e-05,0.000194969282415094,0.000144931399337959,2000,"tags=35%, list=13%, signal=31%","STAP2/ATP2B4/MAP3K9/CELSR1/LAD1/LAMA3/EPN3/TSPAN1/KLK8/CYB5R2/RAPGEF5/S100A14/DUOX1/AKAP1/CRCT1/EFNA1/PRSS8/FOS/IVL/KLK5/DMD/KRT14/PLXNB1/FHOD3/MAPK13/WWC1/ADGRG1/P3H2/SLC6A8/FLRT3/SEMA3F/FXYD3/MTUS1/HES1/SDC4/EREG/SCNN1A/FERMT1/IRX4/RHOD/SPAG1/ESRP2/SERPINB2/SEMA3A/CBLC/ALOX15B/LRRC1/PKP3/ITGB4/L1CAM/COBLL1/KLK7/PRRG4/ABLIM1/ALS2CL/ANK3/CKMT1B/MYO5C/HOOK1/CD9/MAP7/SFRP1/ARHGEF5/SPINT1/KAZN/SOX15/EPS8L1/EPS8L2/SNCA/LGR4/CLDN4/JAG2/KRT8/TPD52L1/KRT18/MCOLN3/DSG2/PAK6/TMEM265/DST/KRT5/ANXA8/TFCP2L1/CDH1/ITGA2/RAB25/ST6GALNAC2/KANK1/GJB3/PTPN3/TIMP3/ARHGEF4/GPR87/CDS1/OVOL2/IGSF3/GJB5/JUP/TMPRSS11E/CNTN1/DDR1/ABCA12/AP1M2/GNAL/CWH43/TP63/C1orf116/RIPK4/MAOA/CXADR/CA9/SLC6A15/SYBU/PERP/IRF6/GRHL2/LYPD3/TACSTD2/SLC5A1/KLK11/CELSR2/ESRP1/KLF5/MST1R/ADIRF/DSC3/TRIM29/LGALS7/FAT2/NSG1/AKR1C1/PPL/RASSF9/ANO1/EPCAM/COL17A1/PTPRF/SOX9/GRB14/SAA1/SERPINB7/SEMA3B/FGFR3/RNF128/ERBB3/EPB41L4B/CST6/DSP/FGFR2/NMU/CLDN1/PTPRZ1/EXPH5/SCEL/KRT15"
"REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES","REACTOME_ACTIVATION_OF_MATRIX_METALLOPROTEINASES",24,0.78597961891539,2.03276324998128,1.50980945358811e-05,0.000196275228966454,0.000145902181292965,1311,"tags=46%, list=8%, signal=42%","MMP1/MMP3/MMP10/MMP9/MMP13/MMP25/TIMP1/CTSK/MMP11/MMP14/MMP2"
"WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN","WATANABE_ULCERATIVE_COLITIS_WITH_CANCER_DN",15,0.86168144499179,1.98381764350115,1.52794403082606e-05,0.00019820185041952,0.000147334345066297,1454,"tags=73%, list=9%, signal=67%","GBP5/GBP1/CXCR6/SAMSN1/GBP4/LCP2/SLA/PREX1/BTN3A1/NLRC5/IGF2BP3"
"HAHTOLA_SEZARY_SYNDROM_UP","HAHTOLA_SEZARY_SYNDROM_UP",92,0.581801938487519,1.90869628225436,1.58648168027828e-05,0.000205349793248141,0.00015264780441593,3294,"tags=47%, list=21%, signal=37%","ICOS/IL2RA/GPR171/TRAT1/SAMSN1/MMP9/EIF1AY/STAT1/S100A12/C3AR1/LILRA5/RNASE2/MS4A4A/CD28/TLR1/NCF4/GLIPR1/DYSF/GLUL/FAS/TNFSF10/FAR2/CKS2/CSGALNACT1/RRM2/PNP/ETHE1/NUSAP1/CCR10/RGCC/PRDX4/PDXK/TRIB1/TYMS/IL10RB/RECQL/LPAR6/PSMB3/PTTG1/NBN/PSMB2/HP/ARMT1"
"REACTOME_DEVELOPMENTAL_CELL_LINEAGES","REACTOME_DEVELOPMENTAL_CELL_LINEAGES",85,-0.532886420722135,-1.97101891306177,1.5903342200179e-05,0.000205403858222614,0.000152687993887361,1982,"tags=46%, list=13%, signal=40%","FGF10/LAMA3/PROM1/IVL/KLK5/KRT14/PRSS3/SLC4A4/CSPG4/YAP1/LAMA5/ITGB4/KLK7/KRTDAP/LGALS7B/KRT19/KRT5/CFTR/GJB3/CASP14/CALML5/KRT7/TP63/SPINK5/KRT78/KRT23/EGF/HOPX/CLDN10/DMKN/LGALS7/SBSN/SOX9/KPRP/FLG/KLK1/KRT15/KRT1/KRT10"
"TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN","TAKEDA_TARGETS_OF_NUP98_HOXA9_FUSION_3D_DN",25,0.778567865223273,2.02515113132034,1.59873421087056e-05,0.000206043762521681,0.00015316366997519,1603,"tags=68%, list=10%, signal=61%","S100A9/OSM/CXCL5/S100A8/FCGR2A/IL7R/ALOX5/APOL4/HGF/CLEC10A/CD163/GLUL/ENTPD1/ADGRG3/FCGR2B/CYP7B1/ETS1"
"WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION","WP_TYPE_I_INTERFERON_INDUCTION_AND_SIGNALING_DURING_SARSCOV2_INFECTION",27,0.773756304557815,2.05680455524229,1.67815604247345e-05,0.000215691562318222,0.000160335410609022,3104,"tags=85%, list=20%, signal=69%","OAS2/TLR2/STAT1/TLR7/TLR9/OAS1/IRF7/IFNAR2/TLR4/STAT2/IKBKE/IFIH1/IRF9/TBK1/TLR6/TRAF3/IRF3/MYD88/TLR3/TYK2/OAS3/IFNAR1/EIF2AK2"
"CROONQUIST_NRAS_SIGNALING_UP","CROONQUIST_NRAS_SIGNALING_UP",37,0.724391359255109,2.03046359809424,1.68080715786441e-05,0.000215691562318222,0.000160335410609022,2005,"tags=57%, list=13%, signal=50%","IGHM/JCHAIN/CCL4/CCL3/CCL5/CD48/NCF1C/CCR2/CD86/MSR1/CYBB/ST8SIA4/LY86/RNASE6/NCF2/GCNT1/DUSP6/ELF4/TBC1D9/RP2/CX3CR1"
"LEE_NEURAL_CREST_STEM_CELL_DN","LEE_NEURAL_CREST_STEM_CELL_DN",95,-0.507753735111599,-1.88278628428021,1.70392952144775e-05,0.000218190546857763,0.000162193043369184,2479,"tags=42%, list=16%, signal=36%","SLITRK5/SYNE2/F3/SLIT2/PALLD/EFEMP1/FAM107A/PLAGL1/CROT/PROM1/TTYH1/FJX1/HSPA1B/EFNA1/FOS/DMD/SORBS2/GRAMD1C/MTUS1/DOCK3/SPRY1/GDF7/MPPED2/SPRY2/CD9/TMEM255A/CAPN6/HSPA4L/EMX2/GATM/LGR5/MFAP3L/COL4A6/CHRDL1/COCH/COL4A5/BMP7/DSP/FABP7/WIF1"
"WP_LUNG_FIBROSIS","WP_LUNG_FIBROSIS",49,0.669742290106032,1.98997856927053,1.72045124439067e-05,0.000219835436783252,0.000163415780590684,1311,"tags=43%, list=8%, signal=39%","CCL4/IL6/CXCL8/CCL3/SERPINA1/IL1B/CCL5/SPP1/CSF2/MMP9/GREM1/CCR2/CXCL2/TIMP1/TNF/HGF/CCL2/PLAU/MT2A/HMOX1/MMP2"
"AIGNER_ZEB1_TARGETS","AIGNER_ZEB1_TARGETS",35,-0.676744909362022,-2.07291150315978,1.74407649718685e-05,0.000222379050174357,0.000165306588432725,1532,"tags=57%, list=10%, signal=52%","TSPAN1/CDH4/SH3YL1/PATJ/PKP3/CDH1/GJB3/MARVELD2/SHROOM3/CRB3/CXADR/MAL2/OCLN/TACSTD2/DMKN/PPL/EPCAM/EPPK1/DSP/SCEL"
"BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX","BOWIE_RESPONSE_TO_EXTRACELLULAR_MATRIX",17,0.840157679568254,2.00391941925587,1.80330666259012e-05,0.000229441996644445,0.000170556865310595,2192,"tags=94%, list=14%, signal=81%","IFIT3/IRF1/STAT1/IFI6/IFITM1/ISG15/PSMB10/PSMB9/MX1/OAS1/IRF7/PSMB8/IFI35/IFNGR1/IFIT2/IFI16"
"LIU_VAV3_PROSTATE_CARCINOGENESIS_UP","LIU_VAV3_PROSTATE_CARCINOGENESIS_UP",78,0.608906214903014,1.95179415760201,1.81193481881811e-05,0.000230050323068627,0.000171009067825878,1296,"tags=45%, list=8%, signal=41%","IGKC/IGHM/IFIT3/SPP1/BCL2A1/ITGB2/TNFSF13B/TGM2/C1QA/TLR2/FCER1G/CTSS/LILRB3/IRF1/STAT1/CYBB/TYROBP/PLA2G7/PSMB10/CD74/MME/TAP1/PSMB9/CD1D/GBP2/FN1/SERPINB1/SAT1/LTF/CTSK/C4B/ARHGDIB/TNC/PSMB8/TNFSF10"
"LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS","LIAN_NEUTROPHIL_GRANULE_CONSTITUENTS",20,0.811355741953593,2.01999092455219,1.87483156501698e-05,0.000237284060313085,0.000176386302887195,1803,"tags=70%, list=11%, signal=62%","LYZ/FPR1/SRGN/MMP9/ITGB2/CTSS/CYBB/MMP13/CTSC/CTSB/LTF/CTSH/CTSD/LCN2"
"JAATINEN_HEMATOPOIETIC_STEM_CELL_UP","JAATINEN_HEMATOPOIETIC_STEM_CELL_UP",280,-0.37031546147605,-1.57982957836464,1.87684549378075e-05,0.000237284060313085,0.000176386302887195,3140,"tags=37%, list=20%, signal=30%","MAST4/SCN9A/HOXB3/DPY19L2/CRIM1/SMARCA1/TCAF1/CNKSR3/EBPL/PRDM11/CCNB1IP1/ZBED3/PON2/PAICS/RBPMS/BAALC/SSBP2/ARMCX1/ZBTB8A/MEIS1/UNG/MICU3/ISYNA1/NAP1L3/OBSL1/ADGRA3/JADE3/ACACA/GCSH/CBX5/FABP5/MBLAC2/ASPH/FAM171B/IL18/PDGFC/CCDC6/PLA2G12A/SLITRK4/HOXA3/CCDC171/EMP1/SCN3A/ZNF395/TXNRD3/DEPTOR/PM20D2/B4GALT6/PLAGL1/SH3BP4/BTBD3/PLS3/PREX2/PROM1/QSER1/SH3RF1/SYPL1/CRISPLD1/KCTD15/SMAD1/RAVER2/BCL11A/VAV3/NEGR1/KIT/HOXA10/HADH/TCEAL4/PLEKHA5/CD109/GNAI1/F2RL1/MYO5C/ATP9A/MAP7/HOXA5/SLC16A14/ADGRG6/BEX2/DSG2/LIMCH1/HOXA9/DST/HPGDS/MMP28/CD34/JUP/SLC25A27/HSPB1/AKR1C3/TANC1/BSPRY/SCD/GATM/MEST/CHRDL1/NPR3/ZNF711/PLCB4/PDZD2/CALN1/HLF/FHL1"
